time_s,running_vehicle_count,loaded_vehicle_count,departed_vehicle_count,arrived_vehicle_count,mean_speed_mps,mean_waiting_time_s,mean_time_loss_s,halting_vehicle_count
4017.0,7185,0,0,3,8.925208633918182,12.84008350730689,1034.619207922908,2885
4018.0,7185,0,2,2,8.88882882998177,12.945581071677106,1034.8400321479216,2922
4019.0,7185,0,0,0,8.859723452862982,13.050939457202505,1035.4643439698307,2930
4020.0,7183,0,0,2,8.831925307738874,13.157872755116246,1036.1245204754327,2948
4021.0,7181,0,1,3,8.80425736323886,13.201503968806573,1036.5418099027324,2976
4022.0,7180,0,1,2,8.782970277381345,13.28565459610028,1036.8683568800082,2979
4023.0,7178,0,0,2,8.764049666076405,13.371830593480079,1037.707060749423,2999
4024.0,7174,0,1,5,8.743693451464626,13.447727906328408,1038.3332216529443,3009
4025.0,7171,0,0,3,8.714798429406969,13.530051596708967,1039.165252540011,3015
4026.0,7170,0,1,2,8.683685407293819,13.652440725244073,1039.734848677729,3051
4027.0,7167,0,0,3,8.648542189292186,13.709780940421377,1040.5180454272281,3058
4028.0,7164,0,1,4,8.623364959676394,13.811139028475711,1040.9406490680813,3059
4029.0,7164,0,0,0,8.603224399229637,13.94249022892239,1041.5814353956325,3079
4030.0,7160,0,0,4,8.584381680718295,14.047206703910614,1042.2720605545771,3105
4031.0,7158,0,1,3,8.568190739273891,14.184548756635932,1042.4553889234808,3127
4032.0,7156,0,0,2,8.54878787031059,14.343627724986026,1043.0107377690595,3140
4033.0,7153,0,1,4,8.508311867209693,14.560184537956102,1043.7005405234142,3168
4034.0,7151,0,0,2,8.49571878929171,14.8021255768424,1044.0720561400015,3185
4035.0,7147,0,0,4,8.47310477093944,14.978172659857282,1045.081524720994,3218
4036.0,7146,0,1,2,8.46262885784534,15.145116148894486,1045.308897870789,3237
4037.0,7143,0,0,3,8.438177313215764,15.347613047739046,1045.9144413245679,3252
4038.0,7142,0,1,2,8.417094493770346,15.562867544105293,1046.1130798180352,3268
4039.0,7142,0,1,1,8.398455366535119,15.842901148137777,1046.5537942161236,3312
4040.0,7142,0,1,1,8.383892540563508,16.094931391767012,1047.0088201605327,3335
4041.0,7137,0,0,5,8.351638474231102,16.323945635421044,1047.8643117385518,3354
4042.0,7133,0,0,4,8.316699354220134,16.57955979251367,1048.6805511672303,3380
4043.0,7133,0,0,0,8.305383951328087,16.84270293004346,1049.3416062214787,3399
4044.0,7130,0,0,3,8.281463809071559,17.126227208976157,1049.7334054458297,3434
4045.0,7127,0,0,3,8.260670998155206,17.415883260839063,1050.2515695071104,3467
4046.0,7128,0,1,0,8.233266743379614,17.66750841750842,1050.769934597492,3477
4047.0,7126,0,0,2,8.213694384381837,17.97698568621948,1051.6615445557268,3486
4048.0,7125,0,0,1,8.184260991587573,18.24701754385965,1052.4393537620708,3520
4049.0,7123,0,0,2,8.155020664778814,18.484486873508352,1053.048732133443,3540
4050.0,7123,0,1,1,8.124872473109425,18.781412326267024,1053.6450643660107,3571
4051.0,7123,0,0,0,8.168282203836538,17.903973045065282,1054.314422689556,3376
4052.0,7120,0,0,3,8.24008013769237,17.316573033707865,1055.3196672604204,3237
4053.0,7117,0,0,3,8.322819111736184,16.952789096529436,1056.3712499931817,3143
4054.0,7117,0,1,1,8.435468022778805,16.541520303498665,1056.7906477170284,3043
