time_s,running_vehicle_count,loaded_vehicle_count,departed_vehicle_count,arrived_vehicle_count,mean_speed_mps,mean_waiting_time_s,mean_time_loss_s,halting_vehicle_count
6264.0,6086,0,0,1,5.102835477283292,720.9485704896483,2826.931649837172,3313
6265.0,6086,0,0,0,5.095175886184838,721.284587578048,2827.689187181371,3338
6266.0,6086,0,1,1,5.083336757258871,721.627341439369,2828.1609474735264,3375
6267.0,6085,0,0,1,5.065640321761264,722.066228430567,2828.90952589854,3379
6268.0,6085,0,0,0,5.052951376132499,722.4616269515201,2829.6711387597506,3402
6269.0,6084,0,0,1,5.035237154995754,722.9117357001973,2830.4613393891273,3421
6270.0,6085,0,1,0,5.015661588981499,723.1350862777322,2830.7601869371965,3440
6271.0,6084,0,0,1,5.010501906505317,723.5968113083497,2831.545090375285,3465
6272.0,6085,0,1,0,4.995151379936013,723.8660640920295,2831.8455582178485,3486
6273.0,6085,0,0,0,4.982500784646786,724.1730484798685,2832.6125551897862,3489
6274.0,6085,0,0,0,4.976571064841404,724.5158586688578,2833.380632717024,3495
6275.0,6084,0,0,1,4.954800396232862,724.8939842209073,2834.247577312001,3517
6276.0,6086,0,2,0,4.941272888650992,724.9817614196517,2834.085994800901,3535
6277.0,6085,0,0,1,4.915236462416347,725.4396055875103,2835.0596378688997,3552
6278.0,6085,0,0,0,4.885900204813282,725.7970419063271,2835.8335852060695,3591
6279.0,6085,0,0,0,4.865484745010269,726.2156121610518,2836.6085614231783,3607
6280.0,6085,0,1,1,4.836218810547623,726.6036154478226,2837.107953101811,3611
6281.0,6084,0,0,1,4.813718111734855,727.0821827744904,2838.148384145655,3608
6282.0,6083,0,0,1,4.787215039948402,727.6199243794181,2839.182007783923,3635
6283.0,6080,0,0,3,4.753311941562217,728.4169407894736,2840.743895627936,3644
6284.0,6078,0,0,2,4.721157511263251,729.1100691016782,2841.84164089033,3665
6285.0,6076,0,0,2,4.688046837832335,729.7526333113891,2842.8155544813585,3688
6286.0,6077,0,2,1,4.657552761277154,730.1086062201745,2842.5775641801083,3704
6287.0,6077,0,1,1,4.639557734305804,730.573967418134,2842.830118690965,3737
6288.0,6074,0,0,3,4.615245894703897,731.384096147514,2843.7980843896244,3753
6289.0,6074,0,1,1,4.591748779213932,731.8429371089892,2843.8415555704014,3778
6290.0,6073,0,0,1,4.560285038144749,732.3816894450848,2844.8360610106133,3775
6291.0,6073,0,0,0,4.542427033269998,732.8124485427301,2845.632277601279,3790
6292.0,6073,0,0,0,4.503090470539795,733.2725177013008,2846.431027065189,3816
6293.0,6072,0,0,1,4.477815933747226,733.8558959156785,2847.0934178456837,3842
6294.0,6071,0,0,1,4.460126282088213,734.4447372755724,2847.8391793297324,3860
6295.0,6071,0,1,1,4.435014468366244,734.917476527755,2848.3517140395925,3868
6296.0,6070,0,0,1,4.412794954798722,735.5271828665568,2849.275475875645,3884
6297.0,6068,0,0,2,4.384701417449275,736.220665787739,2850.170557627502,3882
6298.0,6067,0,0,1,4.369171794588724,736.8102851491676,2851.1706767768305,3891
6299.0,6066,0,0,1,4.347463429310152,737.4371909000989,2852.066379381726,3920
6300.0,6065,0,0,1,4.335402693508973,738.0539159109645,2852.8476330358153,3942
6301.0,6065,0,0,0,4.381365421292555,737.2588623248145,2853.655059926568,3775
6302.0,6063,0,0,2,4.470355639434528,736.7621639452416,2854.3976607765053,3618
6303.0,6063,0,0,0,4.5813829080155415,736.4438396833251,2855.1908345425413,3542
6304.0,6061,0,0,2,4.701804373521717,736.428642138261,2856.0468139360505,3455
6305.0,6061,0,0,0,4.83261848347761,736.3454875433097,2856.8228279384202,3426
6306.0,6061,0,0,0,4.961489659442688,736.2570532915361,2857.5904663905176,3373
6307.0,6060,0,0,1,5.070137932534836,736.3785478547854,2858.263840564866,3336
6308.0,6059,0,0,1,5.161194456163968,736.4797821422677,2859.3113354627208,3306
6309.0,6059,0,0,0,5.243473962599268,736.4439676514277,2860.0584199674104,3264
6310.0,6059,0,0,0,5.311892623037841,736.4276283215052,2860.8005655396537,3239
6311.0,6058,0,0,1,5.358537986072731,736.5236051502146,2861.473792436987,3214
6312.0,6058,0,0,0,5.398312889187014,736.580719709475,2862.2097095074582,3190
6313.0,6055,0,0,3,5.42673810730242,737.0478943022296,2862.9533813464677,3184
6314.0,6055,0,0,0,5.457610947396072,737.1672997522709,2863.6854646337947,3182
6315.0,6054,0,0,1,5.481922388530598,737.3642220019822,2864.4201598851027,3186
6316.0,6053,0,0,1,5.5060699329134115,737.6153973236412,2865.4302495163497,3173
6317.0,6053,0,0,0,5.531319833241608,737.6970097472328,2866.1574123323144,3144
6318.0,6051,0,0,2,5.541702850814237,738.005618905966,2867.2193367178984,3122
6319.0,6050,0,0,1,5.54882033886532,738.2340495867769,2867.9514043914724,3122
6320.0,6047,0,0,3,5.542591099216131,738.7067967587234,2868.755258764352,3103
6321.0,6045,0,0,2,5.526208859501311,739.0860215053764,2869.7753828605464,3105
6322.0,6044,0,0,1,5.524386257997016,739.3868299139642,2870.4629165430156,3121
6323.0,6042,0,0,2,5.506035810228388,739.7800397219464,2871.4200440607233,3123
6324.0,6041,0,0,1,5.505830955254235,740.0981625558683,2872.07791491109,3137
6325.0,6039,0,0,2,5.499752378300289,740.5139923828449,2872.694407127201,3135
6326.0,6037,0,0,2,5.482897660956337,740.8623488487659,2873.3770385118933,3131
6327.0,6035,0,0,2,5.458637716757439,741.2450704225353,2874.390733391194,3144
6328.0,6034,0,0,1,5.4420209766311105,741.5038117335101,2874.907512990666,3150
6329.0,6034,0,1,1,5.431326582631378,741.6760026516407,2875.3845873809555,3157
6330.0,6033,0,0,1,5.4151852406219145,741.9965191447042,2875.865325693348,3175
6331.0,6032,0,0,1,5.414672060636428,742.3474801061008,2876.607966024431,3170
6332.0,6032,0,0,0,5.406695237954446,742.5023209549072,2877.343997147726,3176
